Time	Node	AppId	SeqNo	Type	DelayS	DelayUS	RetxCount	HopCount
13.8859	Perth	0	3688	LastDelay	0.520901	520901	1	4
13.8859	Perth	0	3688	FullDelay	0.520901	520901	1	4
13.8881	Melbourne	0	2573	LastDelay	1.38007	1.38007e+06	1	4
13.8881	Melbourne	0	2573	FullDelay	7.77707	7.77707e+06	3	4
13.8925	Tokyo	0	2618	LastDelay	1.14149	1.14149e+06	1	1
13.8925	Tokyo	0	2618	FullDelay	5.89249	5.89249e+06	3	1
13.8937	Ashburn	0	190	LastDelay	0.124674	124674	1	1
13.8937	Ashburn	0	190	FullDelay	13.7037	1.37037e+07	18	1
13.894	KL	0	2487	LastDelay	0.0989997	98999.7	1	1
13.894	KL	0	2487	FullDelay	0.0989997	98999.7	1	1
13.894	Auckland	0	2573	LastDelay	1.02701	1.02701e+06	1	4
13.894	Auckland	0	2573	FullDelay	7.86301	7.86301e+06	4	4
13.8945	Perth	0	2573	LastDelay	1.4765	1.4765e+06	1	4
13.8945	Perth	0	2573	FullDelay	7.7885	7.7885e+06	3	4
13.8947	Adelaide	0	1572	LastDelay	1.93773	1.93773e+06	1	4
13.8947	Adelaide	0	1572	FullDelay	10.9607	1.09607e+07	4	4
13.8974	Osaka	0	3662	LastDelay	0.404398	404398	1	2
13.8974	Osaka	0	3662	FullDelay	0.404398	404398	1	2
13.898	Nagoya	0	1097	LastDelay	1.48298	1.48298e+06	1	3
13.898	Nagoya	0	1097	FullDelay	11.381	1.1381e+07	6	3
13.901	Chennai	0	915	LastDelay	0.219033	219033	1	1
13.901	Chennai	0	915	FullDelay	11.935	1.1935e+07	9	1
13.9011	Tokyo	0	13	LastDelay	0.300104	300104	1	1
13.9011	Tokyo	0	13	FullDelay	13.8881	1.38881e+07	11	1
13.9015	Manila	0	4400	LastDelay	0.300526	300526	1	2
13.9015	Manila	0	4400	FullDelay	0.300526	300526	1	2
13.9023	Ashburn	0	264	LastDelay	0.124338	124338	1	1
13.9023	Ashburn	0	264	FullDelay	13.6033	1.36033e+07	18	1
13.9027	KL	0	2496	LastDelay	0.0986637	98663.7	1	1
13.9027	KL	0	2496	FullDelay	0.0986637	98663.7	1	1
13.911	Ashburn	0	325	LastDelay	0.124002	124002	1	1
13.911	Ashburn	0	325	FullDelay	13.286	1.3286e+07	17	1
13.9113	KL	0	2504	LastDelay	0.0992877	99287.7	1	1
13.9113	KL	0	2504	FullDelay	0.0992877	99287.7	1	1
13.9116	Adelaide	0	357	LastDelay	0.531649	531649	1	4
13.9116	Adelaide	0	357	FullDelay	13.5546	1.35546e+07	8	4
13.9143	Seoul	0	13	LastDelay	1.21334	1.21334e+06	1	2
13.9143	Seoul	0	13	FullDelay	13.9013	1.39013e+07	11	2
13.9165	Brisbane	0	13	LastDelay	0.865485	865485	1	2
13.9165	Brisbane	0	13	FullDelay	13.9035	1.39035e+07	10	2
13.918	Chennai	0	943	LastDelay	0.218955	218955	1	1
13.918	Chennai	0	943	FullDelay	11.924	1.1924e+07	9	1
13.9184	Manila	0	4375	LastDelay	0.34237	342370	1	2
13.9184	Manila	0	4375	FullDelay	0.34237	342370	1	2
13.9197	Ashburn	0	376	LastDelay	0.124666	124666	1	1
13.9197	Ashburn	0	376	FullDelay	13.2437	1.32437e+07	16	1
13.92	KL	0	2513	LastDelay	0.0989517	98951.7	1	1
13.92	KL	0	2513	FullDelay	0.0989517	98951.7	1	1
13.927	Tokyo	0	331	LastDelay	0.165976	165976	1	1
13.927	Tokyo	0	331	FullDelay	13.363	1.3363e+07	10	1
13.9282	Sydney	0	13	LastDelay	1.17724	1.17724e+06	1	3
13.9282	Sydney	0	13	FullDelay	13.9152	1.39152e+07	11	3
13.9283	Ashburn	0	429	LastDelay	0.12433	124330	1	1
13.9283	Ashburn	0	429	FullDelay	12.9343	1.29343e+07	16	1
13.9285	Adelaide	0	806	LastDelay	0.243493	243493	1	4
13.9285	Adelaide	0	806	FullDelay	12.5985	1.25985e+07	7	4
13.9286	KL	0	2522	LastDelay	0.0986157	98615.7	1	1
13.9286	KL	0	2522	FullDelay	0.0986157	98615.7	1	1
13.9318	Nagoya	0	1142	LastDelay	1.48382	1.48382e+06	1	3
13.9318	Nagoya	0	1142	FullDelay	11.3698	1.13698e+07	5	3
13.9349	Chennai	0	968	LastDelay	0.219877	219877	1	1
13.9349	Chennai	0	968	FullDelay	11.0669	1.10669e+07	8	1
13.9352	Manila	0	2573	LastDelay	1.58521	1.58521e+06	1	2
13.9352	Manila	0	2573	FullDelay	8.95721	8.95721e+06	3	2
13.937	Ashburn	0	490	LastDelay	0.123994	123994	1	1
13.937	Ashburn	0	490	FullDelay	12.882	1.2882e+07	15	1
13.937	Auckland	0	2618	LastDelay	1.03205	1.03205e+06	1	4
13.937	Auckland	0	2618	FullDelay	7.86105	7.86105e+06	4	4
13.9373	KL	0	2530	LastDelay	0.0992797	99279.7	1	1
13.9373	KL	0	2530	FullDelay	0.0992797	99279.7	1	1
13.9384	Bangkok	0	4375	LastDelay	0.340359	340359	1	3
13.9384	Bangkok	0	4375	FullDelay	0.340359	340359	1	3
13.9398	Melbourne	0	13	LastDelay	0.98876	988760	1	4
13.9398	Melbourne	0	13	FullDelay	13.9268	1.39268e+07	10	4
13.9402	Seoul	0	331	LastDelay	1.08322	1.08322e+06	1	2
13.9402	Seoul	0	331	FullDelay	13.3892	1.33892e+07	10	2
13.9442	Tokyo	0	1812	LastDelay	1.87422	1.87422e+06	1	1
13.9442	Tokyo	0	1812	FullDelay	9.67422	9.67422e+06	4	1
13.9453	Adelaide	0	817	LastDelay	0.251337	251337	1	4
13.9453	Adelaide	0	817	FullDelay	12.6043	1.26043e+07	7	4
13.9457	Ashburn	0	536	LastDelay	0.124658	124658	1	1
13.9457	Ashburn	0	536	FullDelay	12.4907	1.24907e+07	15	1
13.9457	Auckland	0	13	LastDelay	0.194662	194662	1	4
13.9457	Auckland	0	13	FullDelay	13.9327	1.39327e+07	10	4
13.9459	KL	0	2539	LastDelay	0.0989437	98943.7	1	1
13.9459	KL	0	2539	FullDelay	0.0989437	98943.7	1	1
13.9462	Perth	0	13	LastDelay	0.495197	495197	1	4
13.9462	Perth	0	13	FullDelay	13.9332	1.39332e+07	10	4
13.9487	Nagoya	0	2573	LastDelay	0.276667	276667	1	3
13.9487	Nagoya	0	2573	FullDelay	7.52167	7.52167e+06	3	3
13.9518	Chennai	0	993	LastDelay	0.219799	219799	1	1
13.9518	Chennai	0	993	FullDelay	11.0588	1.10588e+07	8	1
13.952	Manila	0	13	LastDelay	0.251042	251042	1	2
13.952	Manila	0	13	FullDelay	13.939	1.3939e+07	8	2
13.9543	Auckland	0	3757	LastDelay	0.238286	238286	1	4
13.9543	Auckland	0	3757	FullDelay	0.238286	238286	1	4
13.9543	Ashburn	0	586	LastDelay	0.124322	124322	1	1
13.9543	Ashburn	0	586	FullDelay	12.4493	1.24493e+07	15	1
13.9546	KL	0	95	LastDelay	0.0985997	98599.7	1	1
13.9546	KL	0	95	FullDelay	13.8596	1.38596e+07	20	1
13.9548	Perth	0	3757	LastDelay	0.520825	520825	1	4
13.9548	Perth	0	3757	FullDelay	0.520825	520825	1	4
13.9575	Seoul	0	1812	LastDelay	0.184466	184466	1	2
13.9575	Seoul	0	1812	FullDelay	9.68947	9.68947e+06	5	2
13.9622	Adelaide	0	13	LastDelay	0.811165	811165	1	4
13.9622	Adelaide	0	13	FullDelay	13.9492	1.39492e+07	8	4
13.9629	Auckland	0	3767	LastDelay	0.23691	236910	1	4
13.9629	Auckland	0	3767	FullDelay	0.23691	236910	1	4
13.9629	Ashburn	0	640	LastDelay	0.123946	123946	1	1
13.9629	Ashburn	0	640	FullDelay	12.4039	1.24039e+07	14	1
13.9633	KL	0	176	LastDelay	0.0992557	99255.7	1	1
13.9633	KL	0	176	FullDelay	13.7873	1.37873e+07	20	1
13.9634	Perth	0	3767	LastDelay	0.519449	519449	1	4
13.9634	Perth	0	3767	FullDelay	0.519449	519449	1	4
13.9648	Osaka	0	13	LastDelay	0.363836	363836	1	2
13.9648	Osaka	0	13	FullDelay	13.9518	1.39518e+07	11	2
13.9655	Nagoya	0	2618	LastDelay	0.250511	250511	1	3
13.9655	Nagoya	0	2618	FullDelay	7.49351	7.49351e+06	3	3
13.9687	Chennai	0	1020	LastDelay	0.219721	219721	1	1
13.9687	Chennai	0	1020	FullDelay	11.0487	1.10487e+07	8	1
13.9689	Manila	0	331	LastDelay	0.0568855	56885.5	1	2
13.9689	Manila	0	331	FullDelay	13.6379	1.36379e+07	8	2
13.9701	Tokyo	0	1847	LastDelay	1.8721	1.8721e+06	1	1
13.9701	Tokyo	0	1847	FullDelay	9.6651	9.6651e+06	4	1
13.9713	Sydney	0	1812	LastDelay	0.137315	137315	1	3
13.9713	Sydney	0	1812	FullDelay	9.60032	9.60032e+06	5	3
13.9716	Ashburn	0	681	LastDelay	0.12461	124610	1	1
13.9716	Ashburn	0	681	FullDelay	11.9296	1.19296e+07	14	1
13.9719	KL	0	272	LastDelay	0.0989197	98919.7	1	1
13.9719	KL	0	272	FullDelay	13.5769	1.35769e+07	19	1
13.972	Bangkok	0	13	LastDelay	0.271022	271022	1	3
13.972	Bangkok	0	13	FullDelay	13.959	1.3959e+07	8	3
13.9747	Seoul	0	1408	LastDelay	0.483714	483714	1	2
13.9747	Seoul	0	1408	FullDelay	10.9347	1.09347e+07	6	2
13.9768	Brisbane	0	1408	LastDelay	0.191813	191813	1	2
13.9768	Brisbane	0	1408	FullDelay	11.4978	1.14978e+07	5	2
13.9787	Tokyo	0	428	LastDelay	0.16572	165720	1	1
13.9787	Tokyo	0	428	FullDelay	13.3177	1.33177e+07	9	1
13.9803	Ashburn	0	721	LastDelay	0.124274	124274	1	1
13.9803	Ashburn	0	721	FullDelay	11.8983	1.18983e+07	14	1
13.9805	KL	0	355	LastDelay	0.0985437	98543.7	1	1
13.9805	KL	0	355	FullDelay	13.3695	1.33695e+07	18	1
13.9817	Osaka	0	331	LastDelay	0.17368	173680	1	2
13.9817	Osaka	0	331	FullDelay	13.6507	1.36507e+07	9	2
13.9833	Seoul	0	1847	LastDelay	0.184338	184338	1	2
13.9833	Seoul	0	1847	FullDelay	9.68034	9.68034e+06	5	2
13.9843	Adelaide	0	901	LastDelay	0.237337	237337	1	4
13.9843	Adelaide	0	901	FullDelay	12.5593	1.25593e+07	7	4
13.9856	Chennai	0	1044	LastDelay	0.219565	219565	1	1
13.9856	Chennai	0	1044	FullDelay	11.0416	1.10416e+07	8	1
13.9873	Tokyo	0	1873	LastDelay	1.86834	1.86834e+06	1	1
13.9873	Tokyo	0	1873	FullDelay	9.65634	9.65634e+06	4	1
13.9887	Auckland	0	1812	LastDelay	1.74874	1.74874e+06	1	4
13.9887	Auckland	0	1812	FullDelay	10.1027	1.01027e+07	4	4
13.9889	Bangkok	0	331	LastDelay	0.0798742	79874.2	1	3
13.9889	Bangkok	0	331	FullDelay	13.6579	1.36579e+07	8	3
13.9889	Ashburn	0	762	LastDelay	0.123898	123898	1	1
13.9889	Ashburn	0	762	FullDelay	11.8659	1.18659e+07	14	1
13.9892	KL	0	403	LastDelay	0.0992077	99207.7	1	1
13.9892	KL	0	403	FullDelay	13.1092	1.31092e+07	18	1
13.992	Seoul	0	428	LastDelay	1.08296	1.08296e+06	1	2
13.992	Seoul	0	428	FullDelay	13.344	1.3344e+07	10	2
13.9941	Brisbane	0	428	LastDelay	0.731061	731061	1	2
13.9941	Brisbane	0	428	FullDelay	13.3471	1.33471e+07	8	2
13.9972	Sydney	0	1847	LastDelay	0.137187	137187	1	3
13.9972	Sydney	0	1847	FullDelay	9.59119	9.59119e+06	5	3
13.9976	Ashburn	0	803	LastDelay	0.124562	124562	1	1
13.9976	Ashburn	0	803	FullDelay	11.8336	1.18336e+07	13	1
13.9978	KL	0	477	LastDelay	0.0988317	98831.7	1	1
13.9978	KL	0	477	FullDelay	13.0438	1.30438e+07	17	1
13.9985	Osaka	0	1812	LastDelay	1.63952	1.63952e+06	1	2
13.9985	Osaka	0	1812	FullDelay	8.64452	8.64452e+06	4	2
14.0006	Seoul	0	1873	LastDelay	0.184586	184586	1	2
14.0006	Seoul	0	1873	FullDelay	9.67159	9.67159e+06	5	2
14.0012	Adelaide	0	1812	LastDelay	1.79418	1.79418e+06	1	4
14.0012	Adelaide	0	1812	FullDelay	10.8272	1.08272e+07	4	4
14.0024	Chennai	0	1075	LastDelay	0.219408	219408	1	1
14.0024	Chennai	0	1075	FullDelay	11.0274	1.10274e+07	8	1
14.0026	Manila	0	293	LastDelay	0.118573	118573	1	2
14.0026	Manila	0	293	FullDelay	13.7096	1.37096e+07	8	2
14.0046	Tokyo	0	195	LastDelay	0.311584	311584	1	1
14.0046	Tokyo	0	195	FullDelay	13.8096	1.38096e+07	11	1
14.0058	Sydney	0	428	LastDelay	1.04281	1.04281e+06	1	3
14.0058	Sydney	0	428	FullDelay	13.2828	1.32828e+07	9	3
14.0062	Ashburn	0	842	LastDelay	0.124186	124186	1	1
14.0062	Ashburn	0	842	FullDelay	11.2732	1.12732e+07	13	1
14.0065	KL	0	546	LastDelay	0.0984957	98495.7	1	1
14.0065	KL	0	546	FullDelay	12.6745	1.26745e+07	17	1
14.0092	Seoul	0	1457	LastDelay	0.48521	485210	1	2
14.0092	Seoul	0	1457	FullDelay	10.9202	1.09202e+07	6	2
14.0113	Brisbane	0	1457	LastDelay	0.189309	189309	1	2
14.0113	Brisbane	0	1457	FullDelay	11.4833	1.14833e+07	5	2
14.0132	Tokyo	0	3160	LastDelay	0.435248	435248	1	1
14.0132	Tokyo	0	3160	FullDelay	3.35625	3.35625e+06	2	1
14.0144	Sydney	0	1873	LastDelay	0.136435	136435	1	3
14.0144	Sydney	0	1873	FullDelay	9.58244	9.58244e+06	5	3
14.0146	Auckland	0	1847	LastDelay	1.74761	1.74761e+06	1	4
14.0146	Auckland	0	1847	FullDelay	10.0936	1.00936e+07	4	4
14.0149	Ashburn	0	882	LastDelay	0.12385	123850	1	1
14.0149	Ashburn	0	882	FullDelay	11.2419	1.12419e+07	13	1
14.0152	KL	0	598	LastDelay	0.0991597	99159.7	1	1
14.0152	KL	0	598	FullDelay	12.6312	1.26312e+07	16	1
14.0154	Osaka	0	293	LastDelay	0.238367	238367	1	2
14.0154	Osaka	0	293	FullDelay	13.7224	1.37224e+07	9	2
14.0159	Nagoya	0	1812	LastDelay	1.02295	1.02295e+06	1	3
14.0159	Nagoya	0	1812	FullDelay	9.84895	9.84895e+06	4	3
14.0173	Melbourne	0	428	LastDelay	0.856344	856344	1	4
14.0173	Melbourne	0	428	FullDelay	13.3043	1.33043e+07	9	4
14.0178	Seoul	0	195	LastDelay	1.22683	1.22683e+06	1	2
14.0178	Seoul	0	195	FullDelay	13.8228	1.38228e+07	11	2
14.018	Adelaide	0	293	LastDelay	0.685024	685024	1	4
14.018	Adelaide	0	293	FullDelay	13.725	1.3725e+07	8	4
14.0193	Chennai	0	1099	LastDelay	0.21933	219330	1	1
14.0193	Chennai	0	1099	FullDelay	11.0203	1.10203e+07	8	1
14.0199	Brisbane	0	195	LastDelay	0.877925	877925	1	2
14.0199	Brisbane	0	195	FullDelay	13.8249	1.38249e+07	10	2
14.0219	Tokyo	0	1924	LastDelay	1.86391	1.86391e+06	1	1
14.0219	Tokyo	0	1924	FullDelay	9.63991	9.63991e+06	4	1
14.0226	Bangkok	0	293	LastDelay	0.141562	141562	1	3
14.0226	Bangkok	0	293	FullDelay	13.7296	1.37296e+07	8	3
14.0232	Auckland	0	428	LastDelay	0.0372383	37238.2	1	4
14.0232	Auckland	0	428	FullDelay	13.3172	1.33172e+07	9	4
14.0235	Ashburn	0	917	LastDelay	0.124474	124474	1	1
14.0235	Ashburn	0	917	FullDelay	11.2155	1.12155e+07	13	1
14.0238	Perth	0	428	LastDelay	0.357777	357777	1	4
14.0238	Perth	0	428	FullDelay	13.3188	1.33188e+07	9	4
14.0238	KL	0	650	LastDelay	0.0988237	98823.7	1	1
14.0238	KL	0	650	FullDelay	12.5878	1.25878e+07	16	1
14.0317	Sydney	0	195	LastDelay	1.18867	1.18867e+06	1	3
14.0317	Sydney	0	195	FullDelay	13.8367	1.38367e+07	11	3
14.0319	Auckland	0	1873	LastDelay	1.74286	1.74286e+06	1	4
14.0319	Auckland	0	1873	FullDelay	10.0849	1.00849e+07	4	4
14.0321	Ashburn	0	957	LastDelay	0.124138	124138	1	1
14.0321	Ashburn	0	957	FullDelay	11.1841	1.11841e+07	13	1
14.0325	KL	0	712	LastDelay	0.0984877	98487.7	1	1
14.0325	KL	0	712	FullDelay	12.1365	1.21365e+07	16	1
14.0349	Adelaide	0	1847	LastDelay	0.973868	973868	1	4
14.0349	Adelaide	0	1847	FullDelay	10.8259	1.08259e+07	4	4
14.0352	Seoul	0	1924	LastDelay	0.184194	184194	1	2
14.0352	Seoul	0	1924	FullDelay	9.65519	9.65519e+06	5	2
14.0363	Chennai	0	1125	LastDelay	0.219252	219252	1	1
14.0363	Chennai	0	1125	FullDelay	11.0113	1.10113e+07	8	1
14.0392	Tokyo	0	1950	LastDelay	1.86124	1.86124e+06	1	1
14.0392	Tokyo	0	1950	FullDelay	8.41424	8.41424e+06	4	1
14.0408	Ashburn	0	988	LastDelay	0.123802	123802	1	1
14.0408	Ashburn	0	988	FullDelay	11.1618	1.11618e+07	12	1
14.0411	KL	0	756	LastDelay	0.0991117	99111.7	1	1
14.0411	KL	0	756	FullDelay	12.1011	1.21011e+07	15	1
14.0432	Melbourne	0	195	LastDelay	1.00119	1.00119e+06	1	4
14.0432	Melbourne	0	195	FullDelay	13.8482	1.38482e+07	10	4
14.0479	Tokyo	0	558	LastDelay	0.165904	165904	1	1
14.0479	Tokyo	0	558	FullDelay	12.9179	1.29179e+07	9	1
14.0491	Osaka	0	1847	LastDelay	1.65805	1.65805e+06	1	2
14.0491	Osaka	0	1847	FullDelay	8.66005	8.66005e+06	4	2
14.0491	Sydney	0	1924	LastDelay	0.134083	134083	1	3
14.0491	Sydney	0	1924	FullDelay	8.37808	8.37808e+06	5	3
14.0491	Auckland	0	195	LastDelay	0.188086	188086	1	4
14.0491	Auckland	0	195	FullDelay	13.8541	1.38541e+07	10	4
14.0495	Ashburn	0	1021	LastDelay	0.124466	124466	1	1
14.0495	Ashburn	0	1021	FullDelay	10.5185	1.05185e+07	12	1
14.0496	Perth	0	195	LastDelay	0.505629	505629	1	4
14.0496	Perth	0	195	FullDelay	13.8546	1.38546e+07	10	4
14.0496	Nagoya	0	1408	LastDelay	1.39364	1.39364e+06	1	3
14.0496	Nagoya	0	1408	FullDelay	11.2006	1.12006e+07	5	3
14.0498	KL	0	801	LastDelay	0.0987757	98775.7	1	1
14.0498	KL	0	801	FullDelay	12.0648	1.20648e+07	15	1
14.0517	Adelaide	0	428	LastDelay	0.623712	623712	1	4
14.0517	Adelaide	0	428	FullDelay	13.6237	1.36237e+07	8	4
14.052	Melbourne	0	3160	LastDelay	1.28499	1.28499e+06	1	4
14.052	Melbourne	0	3160	FullDelay	5.79399	5.79399e+06	2	4
14.0525	Seoul	0	1950	LastDelay	0.184522	184522	1	2
14.0525	Seoul	0	1950	FullDelay	9.64652	9.64652e+06	5	2
14.0531	Manila	0	195	LastDelay	0.229089	229089	1	2
14.0531	Manila	0	195	FullDelay	13.8581	1.38581e+07	8	2
14.0532	Chennai	0	1150	LastDelay	0.219174	219174	1	1
14.0532	Chennai	0	1150	FullDelay	11.0032	1.10032e+07	8	1
14.0579	Auckland	0	3160	LastDelay	0.710886	710886	1	4
14.0579	Auckland	0	3160	FullDelay	5.41489	5.41489e+06	2	4
14.0581	Ashburn	0	1057	LastDelay	0.12413	124130	1	1
14.0581	Ashburn	0	1057	FullDelay	10.4911	1.04911e+07	12	1
14.0584	KL	0	846	LastDelay	0.0984397	98439.7	1	1
14.0584	KL	0	846	FullDelay	11.5424	1.15424e+07	14	1
14.0612	Seoul	0	558	LastDelay	1.08419	1.08419e+06	1	2
14.0612	Seoul	0	558	FullDelay	12.8552	1.28552e+07	8	2
14.0633	Brisbane	0	558	LastDelay	0.727285	727285	1	2
14.0633	Brisbane	0	558	FullDelay	12.9353	1.29353e+07	8	2
14.0659	Osaka	0	428	LastDelay	0.193898	193898	1	2
14.0659	Osaka	0	428	FullDelay	13.6379	1.36379e+07	9	2
14.0664	Sydney	0	1950	LastDelay	0.134411	134411	1	3
14.0664	Sydney	0	1950	FullDelay	8.36941	8.36941e+06	5	3
14.0665	Nagoya	0	1847	LastDelay	1.04148	1.04148e+06	1	3
14.0665	Nagoya	0	1847	FullDelay	9.86448	9.86448e+06	4	3
14.0666	Auckland	0	1924	LastDelay	1.73755	1.73755e+06	1	4
14.0666	Auckland	0	1924	FullDelay	10.0686	1.00686e+07	4	4
14.0668	Ashburn	0	1091	LastDelay	0.124754	124754	1	1
14.0668	Ashburn	0	1091	FullDelay	10.4658	1.04658e+07	11	1
14.0671	KL	0	888	LastDelay	0.0991037	99103.7	1	1
14.0671	KL	0	888	FullDelay	11.5091	1.15091e+07	14	1
14.0686	Adelaide	0	1873	LastDelay	0.983556	983556	1	4
14.0686	Adelaide	0	1873	FullDelay	10.8336	1.08336e+07	4	4
14.0698	Seoul	0	1090	LastDelay	0.79081	790810	1	2
14.0698	Seoul	0	1090	FullDelay	11.3478	1.13478e+07	6	2
14.07	Manila	0	3160	LastDelay	1.19801	1.19801e+06	1	2
14.07	Manila	0	3160	FullDelay	6.41701	6.41701e+06	2	2
14.0701	Chennai	0	1176	LastDelay	0.219096	219096	1	1
14.0701	Chennai	0	1176	FullDelay	10.9941	1.09941e+07	8	1
14.0719	Brisbane	0	1090	LastDelay	0.447909	447909	1	2
14.0719	Brisbane	0	1090	FullDelay	11.9109	1.19109e+07	7	2
14.0731	Bangkok	0	195	LastDelay	0.252069	252069	1	3
14.0731	Bangkok	0	195	FullDelay	13.8781	1.38781e+07	8	3
14.0751	Sydney	0	558	LastDelay	1.04308	1.04308e+06	1	3
14.0751	Sydney	0	558	FullDelay	12.8811	1.28811e+07	9	3
14.0754	Ashburn	0	1119	LastDelay	0.124418	124418	1	1
14.0754	Ashburn	0	1119	FullDelay	10.4464	1.04464e+07	11	1
14.0758	KL	0	939	LastDelay	0.0987677	98767.7	1	1
14.0758	KL	0	939	FullDelay	10.9358	1.09358e+07	14	1
14.0805	Brisbane	0	1552	LastDelay	0.192533	192533	1	2
14.0805	Brisbane	0	1552	FullDelay	11.4575	1.14575e+07	5	2
14.0824	Tokyo	0	612	LastDelay	0.1664	166400	1	1
14.0824	Tokyo	0	612	FullDelay	12.8984	1.28984e+07	8	1
14.0827	Osaka	0	1873	LastDelay	1.66874	1.66874e+06	1	2
14.0827	Osaka	0	1873	FullDelay	8.66774	8.66774e+06	4	2
14.0837	Sydney	0	1090	LastDelay	0.754699	754699	1	3
14.0837	Sydney	0	1090	FullDelay	11.2377	1.12377e+07	6	3
14.0839	Auckland	0	1950	LastDelay	1.73288	1.73288e+06	1	4
14.0839	Auckland	0	1950	FullDelay	10.0599	1.00599e+07	4	4
14.0841	Ashburn	0	1152	LastDelay	0.124082	124082	1	1
14.0841	Ashburn	0	1152	FullDelay	9.75908	9.75908e+06	11	1
14.0844	KL	0	976	LastDelay	0.0994317	99431.7	1	1
14.0844	KL	0	976	FullDelay	10.9074	1.09074e+07	13	1
14.0854	Adelaide	0	195	LastDelay	0.817384	817384	1	4
14.0854	Adelaide	0	195	FullDelay	13.8904	1.38904e+07	8	4
14.0866	Melbourne	0	558	LastDelay	0.857648	857648	1	4
14.0866	Melbourne	0	558	FullDelay	13.2436	1.32436e+07	8	4
14.087	Chennai	0	1202	LastDelay	0.219018	219018	1	1
14.087	Chennai	0	1202	FullDelay	9.95102	9.95102e+06	7	1
14.087	Seoul	0	1111	LastDelay	0.793018	793018	1	2
14.087	Seoul	0	1111	FullDelay	11.344	1.1344e+07	6	2
14.0892	Brisbane	0	1111	LastDelay	0.452157	452157	1	2
14.0892	Brisbane	0	1111	FullDelay	11.9072	1.19072e+07	7	2
14.09	Bangkok	0	3160	LastDelay	1.30904	1.30904e+06	1	3
14.09	Bangkok	0	3160	FullDelay	6.43204	6.43204e+06	2	3
14.0925	Auckland	0	558	LastDelay	0.0335422	33542.2	1	4
14.0925	Auckland	0	558	FullDelay	13.2565	1.32565e+07	8	4
14.0927	Ashburn	0	1180	LastDelay	0.124746	124746	1	1
14.0927	Ashburn	0	1180	FullDelay	9.73975	9.73975e+06	11	1
14.0931	Perth	0	558	LastDelay	0.359061	359061	1	4
14.0931	Perth	0	558	FullDelay	13.2581	1.32581e+07	8	4
14.0931	KL	0	1015	LastDelay	0.0990957	99095.7	1	1
14.0931	KL	0	1015	FullDelay	10.8771	1.08771e+07	13	1
14.0953	Melbourne	0	1090	LastDelay	0.585272	585272	1	4
14.0953	Melbourne	0	1090	FullDelay	11.7123	1.17123e+07	7	4
14.0956	Seoul	0	612	LastDelay	1.08764	1.08764e+06	1	2
14.0956	Seoul	0	612	FullDelay	12.8356	1.28356e+07	8	2
14.0978	Brisbane	0	612	LastDelay	0.728781	728781	1	2
14.0978	Brisbane	0	612	FullDelay	12.9158	1.29158e+07	8	2
14.1002	Nagoya	0	1873	LastDelay	1.05217	1.05217e+06	1	3
14.1002	Nagoya	0	1873	FullDelay	9.87217	9.87217e+06	4	3
14.1009	Sydney	0	1111	LastDelay	0.757907	757907	1	3
14.1009	Sydney	0	1111	FullDelay	11.2339	1.12339e+07	6	3
14.1014	Ashburn	0	1206	LastDelay	0.12441	124410	1	1
14.1014	Ashburn	0	1206	FullDelay	9.72241	9.72241e+06	11	1
14.1017	Perth	0	1090	LastDelay	0.0806646	80664.6	1	4
14.1017	Perth	0	1090	FullDelay	11.7667	1.17667e+07	6	4
14.1018	KL	0	1053	LastDelay	0.0987597	98759.7	1	1
14.1018	KL	0	1053	FullDelay	10.2738	1.02738e+07	13	1
14.1023	Adelaide	0	3160	LastDelay	1.68031	1.68031e+06	1	4
14.1023	Adelaide	0	3160	FullDelay	6.52331	6.52331e+06	2	4
14.1039	Chennai	0	1225	LastDelay	0.21994	219940	1	1
14.1039	Chennai	0	1225	FullDelay	9.94494	9.94494e+06	7	1
14.1043	Seoul	0	1138	LastDelay	0.792266	792266	1	2
14.1043	Seoul	0	1138	FullDelay	11.3343	1.13343e+07	6	2
14.1064	Brisbane	0	1138	LastDelay	0.453405	453405	1	2
14.1064	Brisbane	0	1138	FullDelay	11.8974	1.18974e+07	6	2
14.1083	Tokyo	0	2048	LastDelay	1.84827	1.84827e+06	1	1
14.1083	Tokyo	0	2048	FullDelay	8.38527	8.38527e+06	4	1
14.1095	Sydney	0	612	LastDelay	1.04553	1.04553e+06	1	3
14.1095	Sydney	0	612	FullDelay	12.8615	1.28615e+07	9	3
14.1101	Ashburn	0	1237	LastDelay	0.124074	124074	1	1
14.1101	Ashburn	0	1237	FullDelay	9.70007	9.70007e+06	10	1
14.1104	KL	0	1083	LastDelay	0.0994237	99423.7	1	1
14.1104	KL	0	1083	FullDelay	10.2524	1.02524e+07	12	1
14.1124	Melbourne	0	1111	LastDelay	0.58944	589440	1	4
14.1124	Melbourne	0	1111	FullDelay	11.7084	1.17084e+07	7	4
14.1164	Osaka	0	195	LastDelay	0.396414	396414	1	2
14.1164	Osaka	0	195	FullDelay	13.9214	1.39214e+07	9	2
14.117	Nagoya	0	1457	LastDelay	1.42401	1.42401e+06	1	3
14.117	Nagoya	0	1457	FullDelay	10.305	1.0305e+07	5	3
14.1182	Sydney	0	1138	LastDelay	0.757155	757155	1	3
14.1182	Sydney	0	1138	FullDelay	11.2242	1.12242e+07	6	3
14.1187	Ashburn	0	1260	LastDelay	0.124738	124738	1	1
