Time	Node	Type	Packets	
18	Nagoya	CacheMisses	999
18	Osaka	CacheHits	62
18	Osaka	CacheMisses	506
18	Tokyo	CacheHits	1166
18	Tokyo	CacheMisses	165
18	Chennai	CacheHits	0
18	Chennai	CacheMisses	971
18	Bangkok	CacheHits	0
18	Bangkok	CacheMisses	999
18	KL	CacheHits	0
18	KL	CacheMisses	109
18	Singapore	CacheHits	1378
18	Singapore	CacheMisses	622
18	Jakarta	CacheHits	0
18	Jakarta	CacheMisses	0
18	Manila	CacheHits	32
18	Manila	CacheMisses	231
18	Sydney	CacheHits	282
18	Sydney	CacheMisses	0
18	Brisbane	CacheHits	80
18	Brisbane	CacheMisses	73
18	Adelaide	CacheHits	0
18	Adelaide	CacheMisses	999
18	Melbourne	CacheHits	0
18	Melbourne	CacheMisses	338
18	Perth	CacheHits	0
18	Perth	CacheMisses	39
18	Auckland	CacheHits	0
18	Auckland	CacheMisses	49
18	SantaClara	CacheHits	0
18	SantaClara	CacheMisses	0
18	LA	CacheHits	3301
18	LA	CacheMisses	218
18	Tribeca	CacheHits	0
18	Tribeca	CacheMisses	999
18	SanJose	CacheHits	0
18	SanJose	CacheMisses	0
18	Ashburn	CacheHits	0
18	Ashburn	CacheMisses	133
18	NewYork	CacheHits	0
18	NewYork	CacheMisses	0
19	London	CacheHits	0
19	London	CacheMisses	1001
19	China	CacheHits	0
19	China	CacheMisses	0
19	Taipei	CacheHits	0
19	Taipei	CacheMisses	0
19	HongKong	CacheHits	0
19	HongKong	CacheMisses	0
19	Seoul	CacheHits	0
19	Seoul	CacheMisses	375
19	Nagoya	CacheHits	0
19	Nagoya	CacheMisses	1001
19	Osaka	CacheHits	3
19	Osaka	CacheMisses	997
19	Tokyo	CacheHits	988
19	Tokyo	CacheMisses	1074
19	Chennai	CacheHits	0
19	Chennai	CacheMisses	1001
19	Bangkok	CacheHits	0
19	Bangkok	CacheMisses	1001
19	KL	CacheHits	0
19	KL	CacheMisses	109
19	Singapore	CacheHits	1218
19	Singapore	CacheMisses	782
19	Jakarta	CacheHits	0
19	Jakarta	CacheMisses	0
19	Manila	CacheHits	20
19	Manila	CacheMisses	794
19	Sydney	CacheHits	283
19	Sydney	CacheMisses	903
19	Brisbane	CacheHits	65
19	Brisbane	CacheMisses	847
19	Adelaide	CacheHits	0
19	Adelaide	CacheMisses	1001
19	Melbourne	CacheHits	0
19	Melbourne	CacheMisses	132
19	Perth	CacheHits	0
19	Perth	CacheMisses	76
19	Auckland	CacheHits	0
19	Auckland	CacheMisses	538
19	SantaClara	CacheHits	0
19	SantaClara	CacheMisses	0
19	LA	CacheHits	2094
19	LA	CacheMisses	1458
19	Tribeca	CacheHits	0
19	Tribeca	CacheMisses	1001
19	SanJose	CacheHits	0
19	SanJose	CacheMisses	0
19	Ashburn	CacheHits	0
19	Ashburn	CacheMisses	176
19	NewYork	CacheHits	0
19	NewYork	CacheMisses	0
20	London	CacheHits	0
20	London	CacheMisses	999
20	China	CacheHits	0
20	China	CacheMisses	0
20	Taipei	CacheHits	0
20	Taipei	CacheMisses	0
20	HongKong	CacheHits	0
20	HongKong	CacheMisses	0
20	Seoul	CacheHits	0
20	Seoul	CacheMisses	203
20	Nagoya	CacheHits	0
20	Nagoya	CacheMisses	999
20	Osaka	CacheHits	3
20	Osaka	CacheMisses	1092
20	Tokyo	CacheHits	967
20	Tokyo	CacheMisses	1031
20	Chennai	CacheHits	0
20	Chennai	CacheMisses	999
20	Bangkok	CacheHits	0
20	Bangkok	CacheMisses	999
20	KL	CacheHits	0
20	KL	CacheMisses	110
20	Singapore	CacheHits	1473
20	Singapore	CacheMisses	527
20	Jakarta	CacheHits	0
20	Jakarta	CacheMisses	0
20	Manila	CacheHits	0
20	Manila	CacheMisses	1999
20	Sydney	CacheHits	483
20	Sydney	CacheMisses	551
20	Brisbane	CacheHits	66
20	Brisbane	CacheMisses	447
20	Adelaide	CacheHits	0
20	Adelaide	CacheMisses	999
20	Melbourne	CacheHits	0
20	Melbourne	CacheMisses	207
20	Perth	CacheHits	0
20	Perth	CacheMisses	45
20	Auckland	CacheHits	0
20	Auckland	CacheMisses	440
20	SantaClara	CacheHits	0
20	SantaClara	CacheMisses	0
20	LA	CacheHits	1397
20	LA	CacheMisses	2156
20	Tribeca	CacheHits	0
20	Tribeca	CacheMisses	999
20	SanJose	CacheHits	0
20	SanJose	CacheMisses	0
20	Ashburn	CacheHits	0
20	Ashburn	CacheMisses	176
20	NewYork	CacheHits	0
20	NewYork	CacheMisses	0
21	London	CacheHits	0
21	London	CacheMisses	1001
21	China	CacheHits	0
21	China	CacheMisses	0
21	Taipei	CacheHits	0
21	Taipei	CacheMisses	0
21	HongKong	CacheHits	0
21	HongKong	CacheMisses	0
21	Seoul	CacheHits	0
21	Seoul	CacheMisses	100
21	Nagoya	CacheHits	0
21	Nagoya	CacheMisses	1001
21	Osaka	CacheHits	3
21	Osaka	CacheMisses	1446
21	Tokyo	CacheHits	1028
21	Tokyo	CacheMisses	1018
21	Chennai	CacheHits	0
21	Chennai	CacheMisses	973
21	Bangkok	CacheHits	0
21	Bangkok	CacheMisses	1001
21	KL	CacheHits	0
21	KL	CacheMisses	110
21	Singapore	CacheHits	1104
21	Singapore	CacheMisses	896
21	Jakarta	CacheHits	0
21	Jakarta	CacheMisses	0
21	Manila	CacheHits	38
21	Manila	CacheMisses	1455
21	Sydney	CacheHits	615
21	Sydney	CacheMisses	88
21	Brisbane	CacheHits	89
21	Brisbane	CacheMisses	190
21	Adelaide	CacheHits	0
21	Adelaide	CacheMisses	1001
21	Melbourne	CacheHits	0
21	Melbourne	CacheMisses	372
21	Perth	CacheHits	0
21	Perth	CacheMisses	46
21	Auckland	CacheHits	0
21	Auckland	CacheMisses	78
21	SantaClara	CacheHits	0
21	SantaClara	CacheMisses	0
21	LA	CacheHits	1595
21	LA	CacheMisses	1958
21	Tribeca	CacheHits	0
21	Tribeca	CacheMisses	1001
21	SanJose	CacheHits	0
21	SanJose	CacheMisses	0
21	Ashburn	CacheHits	0
21	Ashburn	CacheMisses	176
21	NewYork	CacheHits	0
21	NewYork	CacheMisses	0
22	London	CacheHits	0
22	London	CacheMisses	999
22	China	CacheHits	0
22	China	CacheMisses	0
22	Taipei	CacheHits	0
22	Taipei	CacheMisses	0
22	HongKong	CacheHits	0
22	HongKong	CacheMisses	0
22	Seoul	CacheHits	0
22	Seoul	CacheMisses	176
22	Nagoya	CacheHits	0
22	Nagoya	CacheMisses	999
22	Osaka	CacheHits	165
22	Osaka	CacheMisses	695
22	Tokyo	CacheHits	1576
22	Tokyo	CacheMisses	487
22	Chennai	CacheHits	0
22	Chennai	CacheMisses	999
22	Bangkok	CacheHits	0
22	Bangkok	CacheMisses	999
22	KL	CacheHits	0
22	KL	CacheMisses	109
22	Singapore	CacheHits	1189
22	Singapore	CacheMisses	811
22	Jakarta	CacheHits	0
22	Jakarta	CacheMisses	0
22	Manila	CacheHits	44
22	Manila	CacheMisses	604
22	Sydney	CacheHits	488
22	Sydney	CacheMisses	294
22	Brisbane	CacheHits	106
22	Brisbane	CacheMisses	415
22	Adelaide	CacheHits	0
22	Adelaide	CacheMisses	999
22	Melbourne	CacheHits	0
22	Melbourne	CacheMisses	573
22	Perth	CacheHits	0
22	Perth	CacheMisses	48
22	Auckland	CacheHits	0
22	Auckland	CacheMisses	765
22	SantaClara	CacheHits	0
22	SantaClara	CacheMisses	0
22	LA	CacheHits	2271
22	LA	CacheMisses	1217
22	Tribeca	CacheHits	0
22	Tribeca	CacheMisses	999
22	SanJose	CacheHits	0
22	SanJose	CacheMisses	0
22	Ashburn	CacheHits	0
22	Ashburn	CacheMisses	177
22	NewYork	CacheHits	0
22	NewYork	CacheMisses	0
23	London	CacheHits	0
23	London	CacheMisses	1001
23	China	CacheHits	0
23	China	CacheMisses	0
23	Taipei	CacheHits	0
23	Taipei	CacheMisses	0
23	HongKong	CacheHits	0
23	HongKong	CacheMisses	0
23	Seoul	CacheHits	0
23	Seoul	CacheMisses	256
23	Nagoya	CacheHits	0
23	Nagoya	CacheMisses	1001
23	Osaka	CacheHits	162
23	Osaka	CacheMisses	339
23	Tokyo	CacheHits	1307
23	Tokyo	CacheMisses	568
23	Chennai	CacheHits	0
23	Chennai	CacheMisses	972
23	Bangkok	CacheHits	0
23	Bangkok	CacheMisses	1001
23	KL	CacheHits	0
23	KL	CacheMisses	110
23	Singapore	CacheHits	1311
23	Singapore	CacheMisses	689
23	Jakarta	CacheHits	0
23	Jakarta	CacheMisses	0
23	Manila	CacheHits	21
23	Manila	CacheMisses	646
23	Sydney	CacheHits	225
23	Sydney	CacheMisses	590
23	Brisbane	CacheHits	58
23	Brisbane	CacheMisses	590
23	Adelaide	CacheHits	0
23	Adelaide	CacheMisses	1001
23	Melbourne	CacheHits	0
23	Melbourne	CacheMisses	200
23	Perth	CacheHits	0
23	Perth	CacheMisses	81
23	Auckland	CacheHits	0
23	Auckland	CacheMisses	95
23	SantaClara	CacheHits	0
23	SantaClara	CacheMisses	0
23	LA	CacheHits	2349
23	LA	CacheMisses	1203
23	Tribeca	CacheHits	0
23	Tribeca	CacheMisses	1001
23	SanJose	CacheHits	0
23	SanJose	CacheMisses	0
23	Ashburn	CacheHits	0
23	Ashburn	CacheMisses	176
23	NewYork	CacheHits	0
23	NewYork	CacheMisses	0
24	London	CacheHits	0
24	London	CacheMisses	999
24	China	CacheHits	0
24	China	CacheMisses	0
24	Taipei	CacheHits	0
24	Taipei	CacheMisses	0
24	HongKong	CacheHits	0
24	HongKong	CacheMisses	0
24	Seoul	CacheHits	0
24	Seoul	CacheMisses	270
24	Nagoya	CacheHits	0
24	Nagoya	CacheMisses	999
24	Osaka	CacheHits	41
24	Osaka	CacheMisses	641
24	Tokyo	CacheHits	1144
24	Tokyo	CacheMisses	494
24	Chennai	CacheHits	0
24	Chennai	CacheMisses	999
24	Bangkok	CacheHits	0
24	Bangkok	CacheMisses	999
24	KL	CacheHits	0
24	KL	CacheMisses	110
24	Singapore	CacheHits	1135
24	Singapore	CacheMisses	865
24	Jakarta	CacheHits	0
24	Jakarta	CacheMisses	0
24	Manila	CacheHits	7
24	Manila	CacheMisses	1118
24	Sydney	CacheHits	755
24	Sydney	CacheMisses	405
24	Brisbane	CacheHits	69
24	Brisbane	CacheMisses	461
24	Adelaide	CacheHits	0
24	Adelaide	CacheMisses	999
24	Melbourne	CacheHits	0
24	Melbourne	CacheMisses	264
24	Perth	CacheHits	0
24	Perth	CacheMisses	69
24	Auckland	CacheHits	0
24	Auckland	CacheMisses	381
24	SantaClara	CacheHits	0
24	SantaClara	CacheMisses	0
24	LA	CacheHits	1681
24	LA	CacheMisses	1872
24	Tribeca	CacheHits	0
24	Tribeca	CacheMisses	999
24	SanJose	CacheHits	0
24	SanJose	CacheMisses	0
24	Ashburn	CacheHits	0
24	Ashburn	CacheMisses	76
24	NewYork	CacheHits	0
24	NewYork	CacheMisses	0
25	London	CacheHits	0
25	London	CacheMisses	1001
25	China	CacheHits	0
25	China	CacheMisses	0
25	Taipei	CacheHits	0
25	Taipei	CacheMisses	0
25	HongKong	CacheHits	0
25	HongKong	CacheMisses	0
25	Seoul	CacheHits	0
25	Seoul	CacheMisses	279
25	Nagoya	CacheHits	0
25	Nagoya	CacheMisses	1001
25	Osaka	CacheHits	1
25	Osaka	CacheMisses	1000
25	Tokyo	CacheHits	985
25	Tokyo	CacheMisses	638
25	Chennai	CacheHits	0
25	Chennai	CacheMisses	1001
25	Bangkok	CacheHits	0
25	Bangkok	CacheMisses	1001
25	KL	CacheHits	0
25	KL	CacheMisses	109
25	Singapore	CacheHits	1306
25	Singapore	CacheMisses	694
25	Jakarta	CacheHits	0
25	Jakarta	CacheMisses	0
25	Manila	CacheHits	34
25	Manila	CacheMisses	1241
25	Sydney	CacheHits	783
25	Sydney	CacheMisses	53
25	Brisbane	CacheHits	60
25	Brisbane	CacheMisses	139
25	Adelaide	CacheHits	0
25	Adelaide	CacheMisses	1001
25	Melbourne	CacheHits	0
25	Melbourne	CacheMisses	267
25	Perth	CacheHits	0
25	Perth	CacheMisses	124
25	Auckland	CacheHits	0
25	Auckland	CacheMisses	34
25	SantaClara	CacheHits	0
25	SantaClara	CacheMisses	0
25	LA	CacheHits	1729
25	LA	CacheMisses	1822
25	Tribeca	CacheHits	0
25	Tribeca	CacheMisses	1001
25	SanJose	CacheHits	0
25	SanJose	CacheMisses	0
25	Ashburn	CacheHits	0
25	Ashburn	CacheMisses	101
25	NewYork	CacheHits	0
25	NewYork	CacheMisses	0
26	London	CacheHits	0
26	London	CacheMisses	999
26	China	CacheHits	0
26	China	CacheMisses	0
26	Taipei	CacheHits	0
26	Taipei	CacheMisses	0
26	HongKong	CacheHits	0
26	HongKong	CacheMisses	0
26	Seoul	CacheHits	0
26	Seoul	CacheMisses	80
26	Nagoya	CacheHits	0
26	Nagoya	CacheMisses	999
26	Osaka	CacheHits	6
26	Osaka	CacheMisses	1238
26	Tokyo	CacheHits	1092
26	Tokyo	CacheMisses	744
26	Chennai	CacheHits	0
26	Chennai	CacheMisses	971
26	Bangkok	CacheHits	0
26	Bangkok	CacheMisses	999
26	KL	CacheHits	0
26	KL	CacheMisses	110
26	Singapore	CacheHits	1179
26	Singapore	CacheMisses	821
26	Jakarta	CacheHits	0
26	Jakarta	CacheMisses	0
26	Manila	CacheHits	32
26	Manila	CacheMisses	1588
26	Sydney	CacheHits	506
26	Sydney	CacheMisses	266
26	Brisbane	CacheHits	46
26	Brisbane	CacheMisses	363
26	Adelaide	CacheHits	0
26	Adelaide	CacheMisses	999
26	Melbourne	CacheHits	0
26	Melbourne	CacheMisses	99
26	Perth	CacheHits	0
26	Perth	CacheMisses	113
26	Auckland	CacheHits	0
26	Auckland	CacheMisses	538
26	SantaClara	CacheHits	0
26	SantaClara	CacheMisses	0
26	LA	CacheHits	1536
26	LA	CacheMisses	2014
26	Tribeca	CacheHits	0
26	Tribeca	CacheMisses	999
26	SanJose	CacheHits	0
26	SanJose	CacheMisses	0
26	Ashburn	CacheHits	0
26	Ashburn	CacheMisses	175
26	NewYork	CacheHits	0
26	NewYork	CacheMisses	0
27	London	CacheHits	0
27	London	CacheMisses	1001
27	China	CacheHits	0
27	China	CacheMisses	0
27	Taipei	CacheHits	0
27	Taipei	CacheMisses	0
27	HongKong	CacheHits	0
27	HongKong	CacheMisses	0
27	Seoul	CacheHits	0
27	Seoul	CacheMisses	136
27	Nagoya	CacheHits	0
27	Nagoya	CacheMisses	1001
27	Osaka	CacheHits	0
27	Osaka	CacheMisses	1000
27	Tokyo	CacheHits	1427
27	Tokyo	CacheMisses	693
27	Chennai	CacheHits	0
27	Chennai	CacheMisses	1001
27	Bangkok	CacheHits	0
27	Bangkok	CacheMisses	1001
27	KL	CacheHits	0
27	KL	CacheMisses	110
27	Singapore	CacheHits	1123
27	Singapore	CacheMisses	877
27	Jakarta	CacheHits	0
27	Jakarta	CacheMisses	0
27	Manila	CacheHits	57
27	Manila	CacheMisses	1095
27	Sydney	CacheHits	339
27	Sydney	CacheMisses	639
27	Brisbane	CacheHits	81
27	Brisbane	CacheMisses	587
27	Adelaide	CacheHits	0
27	Adelaide	CacheMisses	1001
27	Melbourne	CacheHits	0
27	Melbourne	CacheMisses	539
27	Perth	CacheHits	0
27	Perth	CacheMisses	62
27	Auckland	CacheHits	0
27	Auckland	CacheMisses	208
27	SantaClara	CacheHits	0
27	SantaClara	CacheMisses	0
27	LA	CacheHits	1659
27	LA	CacheMisses	1892
27	Tribeca	CacheHits	0
27	Tribeca	CacheMisses	1001
27	SanJose	CacheHits	0
27	SanJose	CacheMisses	0
27	Ashburn	CacheHits	0
27	Ashburn	CacheMisses	176
27	NewYork	CacheHits	0
27	NewYork	CacheMisses	0
28	London	CacheHits	0
28	London	CacheMisses	1000
28	China	CacheHits	0
28	China	CacheMisses	0
28	Taipei	CacheHits	0
28	Taipei	CacheMisses	0
28	HongKong	CacheHits	0
28	HongKong	CacheMisses	0
28	Seoul	CacheHits	0
28	Seoul	CacheMisses	150
28	Nagoya	CacheHits	0
28	Nagoya	CacheMisses	1000
28	Osaka	CacheHits	212
28	Osaka	CacheMisses	595
28	Tokyo	CacheHits	1299
28	Tokyo	CacheMisses	450
28	Chennai	CacheHits	0
28	Chennai	CacheMisses	1000
28	Bangkok	CacheHits	0
28	Bangkok	CacheMisses	1000
28	KL	CacheHits	0
28	KL	CacheMisses	120
28	Singapore	CacheHits	1457
28	Singapore	CacheMisses	543
28	Jakarta	CacheHits	0
28	Jakarta	CacheMisses	0
28	Manila	CacheHits	46
28	Manila	CacheMisses	454
28	Sydney	CacheHits	600
28	Sydney	CacheMisses	511
28	Brisbane	CacheHits	107
28	Brisbane	CacheMisses	486
28	Adelaide	CacheHits	0
28	Adelaide	CacheMisses	1000
28	Melbourne	CacheHits	0
28	Melbourne	CacheMisses	253
28	Perth	CacheHits	0
28	Perth	CacheMisses	84
28	Auckland	CacheHits	0
28	Auckland	CacheMisses	276
28	SantaClara	CacheHits	0
28	SantaClara	CacheMisses	0
28	LA	CacheHits	1831
28	LA	CacheMisses	1693
28	Tribeca	CacheHits	0
28	Tribeca	CacheMisses	1000
28	SanJose	CacheHits	0
28	SanJose	CacheMisses	0
28	Ashburn	CacheHits	0
28	Ashburn	CacheMisses	176
28	NewYork	CacheHits	0
28	NewYork	CacheMisses	0
29	London	CacheHits	0
29	London	CacheMisses	1000
29	China	CacheHits	0
29	China	CacheMisses	0
29	Taipei	CacheHits	0
29	Taipei	CacheMisses	0
29	HongKong	CacheHits	0
29	HongKong	CacheMisses	0
29	Seoul	CacheHits	0
29	Seoul	CacheMisses	247
29	Nagoya	CacheHits	0
29	Nagoya	CacheMisses	1000
29	Osaka	CacheHits	254
29	Osaka	CacheMisses	369
29	Tokyo	CacheHits	1170
29	Tokyo	CacheMisses	270
29	Chennai	CacheHits	0
29	Chennai	CacheMisses	972
29	Bangkok	CacheHits	0
29	Bangkok	CacheMisses	1000
29	KL	CacheHits	0
29	KL	CacheMisses	160
29	Singapore	CacheHits	1060
29	Singapore	CacheMisses	940
29	Jakarta	CacheHits	0
29	Jakarta	CacheMisses	0
29	Manila	CacheHits	25
29	Manila	CacheMisses	680
29	Sydney	CacheHits	900
29	Sydney	CacheMisses	41
29	Brisbane	CacheHits	108
29	Brisbane	CacheMisses	189
29	Adelaide	CacheHits	0
29	Adelaide	CacheMisses	1000
29	Melbourne	CacheHits	0
29	Melbourne	CacheMisses	199
29	Perth	CacheHits	0
29	Perth	CacheMisses	122
29	Auckland	CacheHits	0
29	Auckland	CacheMisses	550
29	SantaClara	CacheHits	0
29	SantaClara	CacheMisses	0
29	LA	CacheHits	2389
29	LA	CacheMisses	1146
29	Tribeca	CacheHits	0
29	Tribeca	CacheMisses	1000
29	SanJose	CacheHits	0
29	SanJose	CacheMisses	0
29	Ashburn	CacheHits	0
29	Ashburn	CacheMisses	176
29	NewYork	CacheHits	0
29	NewYork	CacheMisses	0
